Order ID,Unique ID,Customer,City,Quantity,Price,Total Sale Amount
MA-2017-102204,MA-2017-AO-574,Steven Miller,Lowell,5,16.32,81.6
MA-2017-103065,MA-2017-NT-517,Jennifer Reyes,Lowell,5,53.35,266.75
MA-2014-109855,MA-2014-JA-859,Robin Matthews,Lowell,6,53.35,320.1
NJ-2014-109897,NJ-2014-UO-920,Janet Freeman,Troy,9,12.42,111.78
MA-2014-143581,MA-2014-UP-202,Joan Cooper,Lowell,7,17.83,124.81
NJ-2015-129217,NJ-2015-OT-907,Heather Andrews,Troy,6,53.35,320.1
NJ-2016-133816,NJ-2016-DK-926,Emily Duncan,Westfield,9,53.35,480.15
WA-2015-140221,WA-2015-BC-853,Mary Green,Seattle,9,53.35,480.15
NJ-2017-152310,NJ-2017-SK-833,Lawrence Ruiz,Troy,5,53.35,266.75
CA-2016-118101,CA-2016-UV-435,Joan Robinson,Los Angeles,10,17.83,178.3
CT-2016-100307,CT-2016-XN-662,Maria Long,Fairfield,3,17.83,53.49
MA-2015-138457,MA-2015-SU-567,Nancy Meyer,Lowell,1,12.42,12.42
NJ-2014-131800,NJ-2014-OF-917,Louis Marshall,Troy,7,53.35,373.45
NJ-2014-118304,NJ-2014-FC-380,Marie Rivera,Troy,8,53.35,426.8
OR-2017-121790,OR-2017-CN-318,Brian Bryant,Portland,6,12.42,74.52
CT-2016-169670,CT-2016-AS-268,Brandon Morales,Fairfield,3,16.32,48.96
CA-2016-139549,CA-2016-GY-761,Kathy Porter,Los Angeles,6,12.42,74.52
NJ-2015-104059,NJ-2015-PW-164,Cynthia Mccoy,Westfield,4,17.83,71.32
OR-2017-164112,OR-2017-JP-241,Joseph Reynolds,Portland,7,12.42,86.94
NJ-2015-143882,NJ-2015-IU-752,Mark Rogers,Troy,9,16.32,146.88
NJ-2016-139262,NJ-2016-QP-319,Judy Carpenter,Westfield,3,16.32,48.96
MA-2017-146192,MA-2017-NR-211,Douglas Duncan,Lowell,1,12.42,12.42
WA-2017-134810,WA-2017-EP-461,Mildred Hernandez,Seattle,5,12.42,62.1
NJ-2015-154284,NJ-2015-JO-926,Harold Matthews,Westfield,1,53.35,53.35
NJ-2014-156244,NJ-2014-YW-536,Evelyn Greene,Troy,9,12.42,111.78
MA-2015-106362,MA-2015-RJ-466,Amy Carr,Lowell,10,12.42,124.2
MA-2017-168802,MA-2017-IT-527,Kenneth Nelson,Lowell,7,53.35,373.45
NJ-2017-146906,NJ-2017-WK-132,Johnny Fowler,Westfield,1,16.32,16.32
NJ-2016-166380,NJ-2016-WE-562,Cynthia Lewis,Westfield,8,53.35,426.8
WA-2015-158911,WA-2015-ZU-194,Earl Morales,Seattle,3,12.42,37.26
CA-2014-103338,CA-2014-HK-973,Helen Diaz,Los Angeles,4,16.32,65.28
NJ-2015-109169,NJ-2015-PF-612,Dorothy Baker,Westfield,4,12.42,49.68
WA-2017-167318,WA-2017-TE-632,Craig Reyes,Seattle,5,12.42,62.1
MA-2014-120313,MA-2014-QQ-312,Lillian Burke,Lowell,6,17.83,106.98
CT-2017-135419,CT-2017-FZ-778,Clarence Mason,Fairfield,7,12.42,86.94
OR-2016-128671,OR-2016-RT-520,Clarence Bishop,Portland,1,12.42,12.42
NJ-2016-149335,NJ-2016-HP-623,Katherine Mcdonald,Troy,3,12.42,37.26
MA-2014-168312,MA-2014-UL-925,Ann Duncan,Lowell,7,17.83,124.81
CT-2017-105935,CT-2017-AP-380,Nicholas Ward,Fairfield,8,12.42,99.36
NJ-2014-161508,NJ-2014-MD-340,Sharon Rose,Troy,8,12.42,99.36
NJ-2017-130904,NJ-2017-OP-401,Carlos Greene,Troy,5,53.35,266.75
WA-2017-133620,WA-2017-TV-168,Russell Cooper,Seattle,2,12.42,24.84
NJ-2015-142937,NJ-2015-VF-610,Jeffrey Miller,Troy,10,12.42,124.2
NJ-2016-149790,NJ-2016-PS-760,Albert Dunn,Westfield,8,17.83,142.64
OR-2016-130778,OR-2016-GD-472,Kenneth West,Portland,4,12.42,49.68
OR-2017-144456,OR-2017-WP-449,Janet Stewart,Portland,6,12.42,74.52
NJ-2017-103478,NJ-2017-PL-384,Roy Collins,Troy,1,53.35,53.35
MA-2017-118577,MA-2017-GR-499,Jerry Smith,Lowell,1,12.42,12.42
OR-2017-113572,OR-2017-FT-597,Samuel Garza,Portland,9,16.32,146.88
NJ-2016-153269,NJ-2016-PZ-803,Chris George,Westfield,4,53.35,213.4
NJ-2017-161655,NJ-2017-ID-953,Johnny Fowler,Westfield,6,53.35,320.1
WA-2016-101469,WA-2016-CE-518,Jerry Collins,Seattle,1,16.32,16.32
NJ-2014-153087,NJ-2014-MK-820,Mark Alexander,Troy,10,12.42,124.2
CA-2017-135076,CA-2017-RI-272,Kathy Porter,Los Angeles,5,53.35,266.75
NJ-2014-161634,NJ-2014-SX-228,Eric Ellis,Westfield,3,17.83,53.49
NJ-2017-141481,NJ-2017-CE-275,Keith Berry,Westfield,1,53.35,53.35
CT-2016-132549,CT-2016-XZ-720,Ryan Arnold,Fairfield,6,12.42,74.52
WA-2014-155544,WA-2014-JO-816,Carol Pierce,Seattle,3,16.32,48.96
OR-2015-115238,OR-2015-VH-992,Alan Cole,Portland,5,12.42,62.1
CT-2017-132199,CT-2017-NQ-857,Theresa Kennedy,Fairfield,2,12.42,24.84
NJ-2016-163174,NJ-2016-RU-119,David Allen,Westfield,10,53.35,533.5
MA-2014-110555,MA-2014-ME-807,Joseph Bishop,Lowell,4,12.42,49.68
WA-2017-147207,WA-2017-JL-626,Earl White,Seattle,7,17.83,124.81
OR-2017-137631,OR-2017-YA-321,Samuel Garza,Portland,2,53.35,106.7
NJ-2017-157273,NJ-2017-WB-662,Frank Owens,Troy,3,53.35,160.05
OR-2014-109918,OR-2014-OK-346,Gloria Oliver,Portland,6,17.83,106.98
MA-2016-118745,MA-2016-FI-586,Dennis Reed,Lowell,6,12.42,74.52
NJ-2016-163972,NJ-2016-ZS-493,Ruby Evans,Westfield,1,16.32,16.32
CT-2014-165393,CT-2014-LS-353,Raymond Clark,Fairfield,2,12.42,24.84
WA-2016-113726,WA-2016-ST-465,Joan Austin,Seattle,5,17.83,89.15
NJ-2016-152940,NJ-2016-BP-836,Ronald Kim,Troy,2,12.42,24.84
OR-2015-158701,OR-2015-FV-970,Lois Fernandez,Portland,5,16.32,81.6
OR-2017-156272,OR-2017-JX-619,Donald Ryan,Portland,8,12.42,99.36
NJ-2015-162964,NJ-2015-FX-317,Edward Cooper,Troy,4,53.35,213.4
WA-2014-103527,WA-2014-XA-212,Jason Berry,Seattle,3,16.32,48.96
NJ-2016-134544,NJ-2016-SV-941,Lawrence Ruiz,Troy,3,16.32,48.96
CA-2016-163048,CA-2016-OZ-689,Beverly Jacobs,Los Angeles,2,16.32,32.64
MA-2016-145135,MA-2016-SQ-676,Jeremy Richards,Lowell,8,17.83,142.64
MA-2017-137582,MA-2017-SH-156,Roy Rivera,Lowell,8,16.32,130.56
WA-2015-149601,WA-2015-LK-514,Ruth Day,Seattle,3,16.32,48.96
OR-2014-139423,OR-2014-RS-177,Martha Harper,Portland,1,17.83,17.83
CT-2016-102596,CT-2016-SV-624,Lois Baker,Fairfield,3,17.83,53.49
NJ-2017-153227,NJ-2017-YB-788,Phyllis Johnston,Troy,1,17.83,17.83
MA-2017-110625,MA-2017-JP-925,Jean Fowler,Lowell,8,17.83,142.64
MA-2016-142594,MA-2016-DX-806,Alice Kelly,Lowell,7,12.42,86.94
WA-2014-152254,WA-2014-WX-445,Ruth Kennedy,Seattle,5,53.35,266.75
MA-2014-120236,MA-2014-KP-713,Eugene Hughes,Lowell,3,16.32,48.96
NJ-2017-120061,NJ-2017-ED-368,Mark Alexander,Troy,7,17.83,124.81
NJ-2015-133837,NJ-2015-TU-351,Lois Woods,Westfield,8,12.42,99.36
WA-2015-110814,WA-2015-QV-716,Ryan Ramos,Seattle,8,17.83,142.64
NJ-2016-154067,NJ-2016-YN-421,Albert Dunn,Westfield,4,17.83,71.32
WA-2017-140480,WA-2017-GW-560,Henry Sanders,Seattle,7,16.32,114.24
MA-2015-134082,MA-2015-AX-406,Robin Matthews,Lowell,5,16.32,81.6
NJ-2016-130820,NJ-2016-KD-551,Stephen Welch,Westfield,6,12.42,74.52
NJ-2016-159765,NJ-2016-BY-859,Virginia Alvarez,Troy,2,12.42,24.84
WA-2017-132290,WA-2017-DA-753,Margaret James,Seattle,8,12.42,99.36
WA-2016-147109,WA-2016-VO-706,Earl Morales,Seattle,9,16.32,146.88
NJ-2017-107265,NJ-2017-RT-722,Benjamin Willis,Westfield,8,17.83,142.64
NJ-2017-118199,NJ-2017-FK-835,Ashley Spencer,Troy,4,53.35,213.4
WA-2017-150091,WA-2017-YW-813,Jessica Miller,Seattle,7,17.83,124.81
NJ-2016-137652,NJ-2016-ON-331,Frank Owens,Troy,6,12.42,74.52
NJ-2015-128356,NJ-2015-UA-923,Sharon Rose,Troy,10,12.42,124.2
OR-2017-167017,OR-2017-DM-228,Joseph Reynolds,Portland,8,12.42,99.36
CT-2017-132220,CT-2017-PD-669,Janice Ford,Fairfield,9,17.83,160.47
CA-2016-118129,CA-2016-HW-395,Martha Bell,Los Angeles,8,53.35,426.8
WA-2014-113124,WA-2014-PN-918,Gloria Morris,Seattle,1,53.35,53.35
MA-2017-155621,MA-2017-TF-309,Phillip Young,Lowell,2,16.32,32.64
NJ-2014-127635,NJ-2014-IV-466,Joshua Washington,Westfield,4,53.35,213.4
NJ-2015-151470,NJ-2015-EU-580,Frances Campbell,Troy,9,12.42,111.78
MA-2015-112823,MA-2015-YR-465,Lori Shaw,Lowell,10,53.35,533.5
NJ-2014-108861,NJ-2014-XT-633,Roger Freeman,Troy,9,12.42,111.78
NV-2017-114370,NV-2017-LY-247,Rachel Dunn,Las Vegas,5,17.83,89.15
OR-2016-158302,OR-2016-TY-264,Jean Griffin,Portland,2,17.83,35.66
NJ-2017-145779,NJ-2017-HQ-746,Betty Stewart,Troy,5,17.83,89.15
MA-2016-155173,MA-2016-WX-383,Eugene Schmidt,Lowell,8,17.83,142.64
WA-2017-125451,WA-2017-UW-204,Gregory Richardson,Seattle,3,17.83,53.49
NJ-2014-131387,NJ-2014-YK-115,Debra Palmer,Troy,2,16.32,32.64
NJ-2016-125087,NJ-2016-OW-868,Evelyn Greene,Troy,5,53.35,266.75
MA-2016-154081,MA-2016-XT-621,Gary Young,Lowell,7,12.42,86.94
MA-2017-118556,MA-2017-AI-628,Harold Rodriguez,Lowell,5,16.32,81.6
NJ-2014-126200,NJ-2014-MC-322,Frank Spencer,Westfield,4,53.35,213.4
MA-2014-146500,MA-2014-GZ-347,Roy Franklin,Lowell,10,12.42,124.2
WA-2015-169537,WA-2015-QQ-177,Kimberly Lee,Seattle,7,17.83,124.81
CA-2014-100881,CA-2014-WL-316,Dennis Fields,Los Angeles,5,53.35,266.75
NJ-2015-144043,NJ-2015-WG-487,Heather Andrews,Troy,4,16.32,65.28
MA-2015-116512,MA-2015-CZ-478,Joseph Bishop,Lowell,10,17.83,178.3
NJ-2015-101000,NJ-2015-RB-991,Gloria Harper,Troy,5,12.42,62.1
NJ-2016-168557,NJ-2016-NE-590,Joshua Campbell,Troy,3,12.42,37.26
CA-2016-164196,CA-2016-CR-476,Ann Hall,Los Angeles,5,12.42,62.1
NJ-2017-132031,NJ-2017-QT-240,Lawrence Ruiz,Troy,2,12.42,24.84
WA-2015-169733,WA-2015-NW-567,Annie Hughes,Seattle,1,12.42,12.42
CT-2017-169404,CT-2017-VR-193,Jane Watkins,Fairfield,2,16.32,32.64
MA-2017-134880,MA-2017-XW-512,Robin Matthews,Lowell,4,17.83,71.32
NJ-2015-145758,NJ-2015-HP-995,Wayne Lawson,Troy,10,16.32,163.2
WA-2017-158736,WA-2017-PK-461,Kathy Schmidt,Seattle,9,16.32,146.88
OR-2016-119270,OR-2016-FG-539,Brian Bryant,Portland,8,16.32,130.56
WA-2014-109890,WA-2014-XG-422,Annie Hughes,Seattle,5,17.83,89.15
NJ-2016-138583,NJ-2016-QD-537,Antonio Mason,Troy,10,53.35,533.5
NJ-2017-118535,NJ-2017-WM-322,Frank Ramos,Troy,3,12.42,37.26
WA-2016-126284,WA-2016-TW-619,Mary Green,Seattle,5,12.42,62.1
CA-2017-142391,CA-2017-KY-753,Kelly Wagner,Los Angeles,4,53.35,213.4
MA-2017-124716,MA-2017-OF-683,Paul Perkins,Lowell,7,12.42,86.94
NJ-2016-158841,NJ-2016-VY-663,Adam Russell,Westfield,9,17.83,160.47
CA-2017-106824,CA-2017-CM-583,Tina Schmidt,Los Angeles,2,53.35,106.7
CA-2015-109190,CA-2015-UX-890,Harold Duncan,Los Angeles,10,16.32,163.2
NJ-2016-143154,NJ-2016-UC-842,Todd Holmes,Troy,1,12.42,12.42
NJ-2014-169061,NJ-2014-AI-138,Stephen Welch,Westfield,3,12.42,37.26
NJ-2015-102316,NJ-2015-RM-210,Denise Perez,Troy,6,16.32,97.92
NJ-2014-164903,NJ-2014-GZ-172,Donna Bryant,Westfield,1,53.35,53.35
WA-2016-109400,WA-2016-TV-456,Jerry Davis,Seattle,2,12.42,24.84
MA-2016-130400,MA-2016-MB-495,George Stone,Lowell,6,12.42,74.52
NJ-2015-135853,NJ-2015-WD-850,Sean Weaver,Westfield,2,53.35,106.7
CA-2016-103359,CA-2016-ZE-837,Joan Robinson,Los Angeles,5,17.83,89.15
NJ-2016-144645,NJ-2016-LY-604,Jacqueline Wheeler,Westfield,1,12.42,12.42
MA-2017-141614,MA-2017-CZ-669,Charles Ray,Lowell,4,12.42,49.68
CA-2015-122168,CA-2015-WK-351,Andrea Lawrence,Los Angeles,2,12.42,24.84
MA-2016-132899,MA-2016-UH-419,George Stone,Lowell,3,12.42,37.26
MA-2017-149720,MA-2017-VA-720,Frank Murphy,Lowell,6,17.83,106.98
MA-2017-118003,MA-2017-HP-477,Cheryl Williamson,Lowell,7,12.42,86.94
WA-2016-141887,WA-2016-AF-935,Marilyn Carpenter,Seattle,5,12.42,62.1
MA-2016-160206,MA-2016-TJ-356,Roy Rivera,Lowell,6,12.42,74.52
OR-2017-133074,OR-2017-RZ-799,Brian Bryant,Portland,6,12.42,74.52
NJ-2017-161172,NJ-2017-RK-774,Anne Fisher,Troy,9,16.32,146.88
OR-2017-137624,OR-2017-UH-834,Gloria Oliver,Portland,2,53.35,106.7
CA-2016-156748,CA-2016-IU-118,Rebecca Ryan,Los Angeles,10,16.32,163.2
CA-2015-169677,CA-2015-EP-877,Gerald Mcdonald,Los Angeles,10,53.35,533.5
CA-2014-163146,CA-2014-JS-900,Martha Bell,Los Angeles,9,53.35,480.15
MA-2015-157343,MA-2015-VU-876,Douglas Duncan,Lowell,7,17.83,124.81
NJ-2017-147354,NJ-2017-FK-140,Ashley Adams,Westfield,1,53.35,53.35
OR-2015-157287,OR-2015-EJ-591,Thomas Lane,Portland,1,53.35,53.35
CT-2014-137575,CT-2014-ZX-898,Albert Bradley,Fairfield,6,53.35,320.1
NJ-2016-119074,NJ-2016-SV-246,Ralph Gomez,Troy,9,17.83,160.47
CT-2015-149566,CT-2015-WY-356,Brandon Morales,Fairfield,6,12.42,74.52
CA-2015-126186,CA-2015-UP-556,Dennis Fields,Los Angeles,5,53.35,266.75
MA-2015-121132,MA-2015-SG-488,Walter Kennedy,Lowell,7,12.42,86.94
NJ-2014-140473,NJ-2014-EF-200,Kimberly Morris,Troy,6,17.83,106.98
CA-2017-102904,CA-2017-OY-555,Joan Robinson,Los Angeles,8,16.32,130.56
CA-2016-102092,CA-2016-YT-379,Howard Nelson,Los Angeles,9,12.42,111.78
NJ-2015-117884,NJ-2015-WZ-636,Albert Dunn,Westfield,6,12.42,74.52
NJ-2016-132829,NJ-2016-NA-153,Emily Duncan,Westfield,1,12.42,12.42
WA-2016-123540,WA-2016-RY-144,Arthur James,Seattle,4,12.42,49.68
CA-2017-108315,CA-2017-PE-993,Mary Rose,Los Angeles,1,17.83,17.83
WA-2016-134110,WA-2016-SN-105,Stephen Martinez,Seattle,7,53.35,373.45
NJ-2016-136581,NJ-2016-DM-457,Anna Wheeler,Troy,4,53.35,213.4
NJ-2016-162390,NJ-2016-OS-199,Billy Wood,Westfield,5,16.32,81.6
WA-2016-162222,WA-2016-DX-418,Jerry Davis,Seattle,1,16.32,16.32
WA-2014-121629,WA-2014-RO-468,Paula Ross,Seattle,8,53.35,426.8
MA-2015-164623,MA-2015-VY-995,Martha Brown,Lowell,5,16.32,81.6
NJ-2014-159849,NJ-2014-SL-388,Frances Campbell,Troy,1,53.35,53.35
CA-2017-101273,CA-2017-LC-576,Helen Diaz,Los Angeles,5,53.35,266.75
WA-2017-106747,WA-2017-XQ-504,Jason Berry,Seattle,2,53.35,106.7
NJ-2017-146164,NJ-2017-KO-111,Joshua Washington,Westfield,5,12.42,62.1
MA-2016-111605,MA-2016-NU-447,Sandra Weaver,Lowell,1,17.83,17.83
NJ-2014-130673,NJ-2014-QP-219,Judith Warren,Troy,6,53.35,320.1
MA-2014-104808,MA-2014-TO-235,Kevin Torres,Lowell,3,12.42,37.26
MA-2017-132927,MA-2017-KF-707,Carl Ford,Lowell,1,17.83,17.83
MA-2017-162015,MA-2017-ZI-227,Jerry Butler,Lowell,7,12.42,86.94
CA-2015-138492,CA-2015-MC-480,Andrea Washington,Los Angeles,3,12.42,37.26
NJ-2017-145338,NJ-2017-CE-361,Teresa Thomas,Troy,4,12.42,49.68
NJ-2017-126676,NJ-2017-YC-290,Mark Rogers,Troy,9,17.83,160.47
OR-2017-101700,OR-2017-DP-735,Michelle Phillips,Portland,2,12.42,24.84
MA-2017-159667,MA-2017-PH-640,Phillip Young,Lowell,9,12.42,111.78
NJ-2014-111934,NJ-2014-MX-618,Roy Collins,Troy,10,53.35,533.5
WA-2016-117387,WA-2016-IV-832,Kimberly Lee,Seattle,6,12.42,74.52
NJ-2014-141110,NJ-2014-WZ-775,Kimberly Little,Troy,10,16.32,163.2
NJ-2014-133949,NJ-2014-WT-113,Joan Harvey,Troy,10,16.32,163.2
NJ-2016-116365,NJ-2016-RF-182,Dorothy Patterson,Troy,9,17.83,160.47
OR-2017-162936,OR-2017-BX-745,Sharon Wagner,Portland,6,12.42,74.52
WA-2014-151946,WA-2014-CY-308,Christine Jacobs,Seattle,2,17.83,35.66
OR-2017-123624,OR-2017-RP-977,Wanda Allen,Portland,2,12.42,24.84
NJ-2016-146437,NJ-2016-KO-151,Brenda Cruz,Troy,9,53.35,480.15
WA-2016-138233,WA-2016-NK-794,Gary Weaver,Seattle,9,53.35,480.15
MA-2016-165918,MA-2016-BX-252,Carl Howard,Lowell,2,12.42,24.84
WA-2017-117513,WA-2017-AJ-788,Jeremy Baker,Seattle,5,53.35,266.75
MA-2017-132437,MA-2017-MZ-750,Matthew Smith,Lowell,8,12.42,99.36
NJ-2017-119319,NJ-2017-KI-916,Benjamin Willis,Westfield,6,12.42,74.52
OR-2017-104318,OR-2017-ME-474,Marilyn Graham,Portland,5,12.42,62.1
NJ-2016-114230,NJ-2016-BD-939,Joseph Ryan,Troy,8,12.42,99.36
CT-2015-136147,CT-2015-MH-347,Brandon Morales,Fairfield,5,16.32,81.6
NV-2015-156118,NV-2015-NA-613,Donna Williams,Las Vegas,7,17.83,124.81
MA-2015-164084,MA-2015-XM-530,Carolyn Scott,Lowell,4,53.35,213.4
NJ-2016-107783,NJ-2016-XD-410,Christina Oliver,Troy,2,12.42,24.84
NV-2017-159793,NV-2017-WO-588,Paula Watson,Las Vegas,3,12.42,37.26
MA-2014-160094,MA-2014-SQ-962,Robin Matthews,Lowell,1,12.42,12.42
WA-2017-151281,WA-2017-ED-352,Joseph Willis,Seattle,8,12.42,99.36
WA-2017-118346,WA-2017-EN-211,Charles Montgomery,Seattle,1,12.42,12.42
CT-2014-129819,CT-2014-MZ-972,Clarence Mason,Fairfield,4,17.83,71.32
WA-2017-148551,WA-2017-SE-771,Jerry Davis,Seattle,10,53.35,533.5
NJ-2017-147767,NJ-2017-RS-325,Christina Little,Troy,5,12.42,62.1
NJ-2015-108259,NJ-2015-LG-952,Jerry Pierce,Troy,4,53.35,213.4
CA-2016-113341,CA-2016-EC-742,Anthony White,Los Angeles,5,53.35,266.75
MA-2015-131842,MA-2015-YL-223,Nancy Meyer,Lowell,3,12.42,37.26
NJ-2016-164574,NJ-2016-KY-249,Ronald Lopez,Westfield,4,16.32,65.28
NJ-2014-142769,NJ-2014-NF-372,Gloria Harper,Troy,2,53.35,106.7
CT-2016-168361,CT-2016-EZ-146,Alan Dean,Fairfield,2,12.42,24.84
MA-2016-153185,MA-2016-NB-277,Howard Adams,Lowell,10,53.35,533.5
MA-2017-124765,MA-2017-EE-994,Theresa Ellis,Lowell,8,53.35,426.8
OR-2015-131856,OR-2015-HC-386,Edward Taylor,Portland,1,12.42,12.42
NJ-2017-126634,NJ-2017-CI-260,Marie Rivera,Troy,4,12.42,49.68
NJ-2016-118500,NJ-2016-WI-954,Anna Wheeler,Troy,8,53.35,426.8
CA-2016-163951,CA-2016-NP-389,Dennis Fields,Los Angeles,1,17.83,17.83
NJ-2016-149916,NJ-2016-LJ-706,Joshua Campbell,Troy,2,17.83,35.66
NJ-2015-158918,NJ-2015-WZ-160,Jennifer Simpson,Westfield,8,17.83,142.64
MA-2014-159611,MA-2014-CE-312,Charles Ray,Lowell,5,16.32,81.6
NJ-2017-163265,NJ-2017-CR-284,Judy Carpenter,Westfield,3,16.32,48.96
MA-2017-141705,MA-2017-EU-426,Harold Rodriguez,Lowell,10,53.35,533.5
WA-2016-112739,WA-2016-FQ-897,Gary Weaver,Seattle,3,12.42,37.26
MA-2016-143805,MA-2016-ZH-875,Roy Franklin,Lowell,4,12.42,49.68
CA-2014-133634,CA-2014-YD-598,Robin Murphy,Los Angeles,1,53.35,53.35
MA-2017-101665,MA-2017-CI-547,Beverly Hamilton,Lowell,8,16.32,130.56
CA-2016-155446,CA-2016-PU-841,Willie Oliver,Los Angeles,2,17.83,35.66
OR-2017-137323,OR-2017-IQ-579,Terry Pierce,Portland,8,12.42,99.36
NJ-2016-144015,NJ-2016-GD-594,Billy Wood,Westfield,10,53.35,533.5
NJ-2014-101427,NJ-2014-FB-340,Arthur Austin,Troy,3,16.32,48.96
NJ-2016-136770,NJ-2016-CY-683,Karen Gray,Troy,2,12.42,24.84
NJ-2016-118311,NJ-2016-SZ-710,Kimberly Coleman,Westfield,6,16.32,97.92
MA-2014-112795,MA-2014-YW-416,Lori Shaw,Lowell,10,12.42,124.2
WA-2017-127096,WA-2017-KR-597,Earl Morales,Seattle,5,12.42,62.1
CT-2017-119284,CT-2017-RY-563,Lois Baker,Fairfield,7,12.42,86.94
NJ-2015-133494,NJ-2015-MQ-117,Tammy Hart,Westfield,8,16.32,130.56
NJ-2016-111318,NJ-2016-NA-540,Harold Daniels,Troy,8,53.35,426.8
NJ-2014-132745,NJ-2014-ZT-661,Harold Matthews,Westfield,6,12.42,74.52
NJ-2014-146815,NJ-2014-FR-977,Victor Bell,Westfield,9,12.42,111.78
WA-2014-119144,WA-2014-QN-211,Kenneth Gomez,Seattle,9,12.42,111.78
MA-2014-105648,MA-2014-LH-326,Howard Adams,Lowell,6,17.83,106.98
NV-2015-145422,NV-2015-ER-819,Donna Williams,Las Vegas,10,17.83,178.3
NJ-2017-136623,NJ-2017-VL-204,Annie Wilson,Troy,6,12.42,74.52
MA-2017-121678,MA-2017-ME-921,Carolyn Scott,Lowell,5,12.42,62.1
WA-2016-120824,WA-2016-IS-680,Jane Ramirez,Seattle,4,12.42,49.68
NJ-2016-135209,NJ-2016-XU-1000,Jeffrey Miller,Troy,5,17.83,89.15
OR-2017-148145,OR-2017-SC-531,Jeremy Diaz,Portland,1,53.35,53.35
OR-2015-103870,OR-2015-UI-841,Teresa Payne,Portland,4,12.42,49.68
WA-2015-111017,WA-2015-LD-896,Jason Berry,Seattle,6,16.32,97.92
WA-2017-116988,WA-2017-GA-740,Donald Lopez,Seattle,9,12.42,111.78
MA-2014-169390,MA-2014-JV-562,Jean Torres,Lowell,3,53.35,160.05
WA-2016-168774,WA-2016-CU-757,Shirley Chavez,Seattle,9,12.42,111.78
WA-2017-161592,WA-2017-QX-242,Jennifer Adams,Seattle,6,16.32,97.92
WA-2017-131961,WA-2017-FD-556,Ruby Gonzales,Seattle,6,12.42,74.52
MA-2016-102498,MA-2016-TA-144,Paul Perkins,Lowell,2,16.32,32.64
WA-2015-113222,WA-2015-PB-300,Evelyn Lane,Seattle,7,12.42,86.94
WA-2015-144771,WA-2015-BR-730,Gary Weaver,Seattle,8,17.83,142.64
MA-2015-162376,MA-2015-JJ-824,Mary Nelson,Lowell,7,12.42,86.94
WA-2017-128076,WA-2017-RS-162,Jennifer Adams,Seattle,3,12.42,37.26
MA-2015-163825,MA-2015-KF-725,Kevin Torres,Lowell,7,12.42,86.94
NJ-2016-105662,NJ-2016-KU-953,Randy Willis,Westfield,9,16.32,146.88
WA-2017-152198,WA-2017-BJ-140,Earl Morales,Seattle,8,12.42,99.36
NV-2016-114307,NV-2016-AX-264,Doris Diaz,Las Vegas,10,17.83,178.3
NJ-2016-159891,NJ-2016-VZ-906,Judith Woods,Troy,3,16.32,48.96
NJ-2016-112578,NJ-2016-AT-932,Tina Jones,Troy,7,17.83,124.81
WA-2015-107083,WA-2015-RQ-742,Michelle Allen,Seattle,7,53.35,373.45
MA-2015-151722,MA-2015-PB-168,Mary Nelson,Lowell,5,53.35,266.75
CA-2016-151148,CA-2016-PG-542,Diana Hamilton,Los Angeles,2,12.42,24.84
MA-2017-115882,MA-2017-VQ-529,Matthew Berry,Lowell,1,12.42,12.42
NJ-2015-132276,NJ-2015-XT-779,Alan Allen,Troy,1,17.83,17.83
MA-2016-163636,MA-2016-UQ-521,Kathryn Fox,Lowell,7,12.42,86.94
NJ-2016-102813,NJ-2016-AD-345,Lois Woods,Westfield,2,12.42,24.84
WA-2017-135377,WA-2017-XC-314,Russell Cooper,Seattle,1,12.42,12.42
MA-2015-165813,MA-2015-RU-501,Thomas Robinson,Lowell,2,16.32,32.64
OR-2015-133585,OR-2015-VY-788,Billy Scott,Portland,3,12.42,37.26
OR-2016-116911,OR-2016-PB-587,Billy Scott,Portland,10,16.32,163.2
NJ-2017-129224,NJ-2017-LG-741,Eugene Hayes,Westfield,3,12.42,37.26
CA-2017-145765,CA-2017-NE-369,Evelyn Elliott,Los Angeles,8,16.32,130.56
MA-2017-126914,MA-2017-KG-943,Lori Shaw,Lowell,5,12.42,62.1
MA-2015-169572,MA-2015-YE-683,Teresa Walker,Lowell,10,12.42,124.2
NV-2017-162075,NV-2017-UV-207,Peter Bishop,Las Vegas,10,12.42,124.2
MA-2014-162992,MA-2014-NE-767,Eugene Schmidt,Lowell,2,12.42,24.84
NJ-2016-106397,NJ-2016-XW-635,Eugene Wilson,Troy,7,53.35,373.45
WA-2016-150140,WA-2016-FP-146,Mildred Hernandez,Seattle,9,17.83,160.47
NJ-2014-116666,NJ-2014-RD-496,Robert Hayes,Troy,4,12.42,49.68
OR-2017-148992,OR-2017-RD-460,Joyce Myers,Portland,7,53.35,373.45
CA-2016-140935,CA-2016-SJ-420,Mary Stevens,Los Angeles,9,12.42,111.78
CA-2014-157644,CA-2014-MJ-569,Willie Oliver,Los Angeles,10,12.42,124.2
CA-2017-100398,CA-2017-CA-973,Beverly Jacobs,Los Angeles,2,16.32,32.64
NJ-2016-113082,NJ-2016-PT-459,Kenneth Lane,Troy,4,53.35,213.4
MA-2017-110646,MA-2017-PT-249,Heather Lawrence,Lowell,4,12.42,49.68
NJ-2017-120614,NJ-2017-ZW-536,Judy Carpenter,Westfield,6,53.35,320.1
WA-2016-140172,WA-2016-XV-293,Mildred Hernandez,Seattle,2,53.35,106.7
